id_cliente,probabilidad_compra_lujo,segmento_score,accion_recomendada,sexo,edad,ciudad,nivel_ingreso,total_pedidos,gasto_total_neto,gasto_lujo_neto,gasto_lujo_share,luxury_order_share,recencia_dias,antiguedad_cliente_dias,pedidos_por_mes,ticket_medio_pedido
726,0.3281622278497276,bajo,Campaña de nutrición y fidelización,F,42.0,Monterrey,medio,3,1703.94,865.69,0.5080519267110345,0.3333333333333333,0,296,1.0,567.98
2376,0.3281101938213212,bajo,Campaña de nutrición y fidelización,M,49.0,Lima,medio,5,2043.5900000000001,204.33,0.09998580928659859,0.2,74,307,1.25,408.718
474,0.3280346316152596,bajo,Campaña de nutrición y fidelización,M,47.0,Monterrey,medio,7,9816.76,7994.0,0.8143216295396851,0.5714285714285714,22,316,1.75,1402.3942857142858
2020,0.3280333156986103,bajo,Campaña de nutrición y fidelización,M,41.0,CDMX,bajo,4,2137.69,776.41,0.36320046405231815,0.25,4,277,1.0,534.4225
1516,0.32795555147175237,bajo,Campaña de nutrición y fidelización,M,25.0,Quito,bajo,6,3309.73,1035.34,0.31281705758475764,0.16666666666666666,5,303,1.2,551.6216666666667
67,0.3279475931324741,bajo,Campaña de nutrición y fidelización,M,43.0,Santiago,medio,5,4989.3,2770.63,0.5553143727577015,0.4,3,304,1.6666666666666667,997.86
1286,0.3277642278282925,bajo,Campaña de nutrición y fidelización,M,42.0,CDMX,medio,7,6743.650000000001,4290.59,0.6362415012641521,0.42857142857142855,1,313,1.1666666666666667,963.3785714285714
1800,0.3277213705874932,bajo,Campaña de nutrición y fidelización,F,56.0,Lima,medio,9,9738.630000000001,6891.110000000001,0.7076056899173703,0.6666666666666666,1,315,1.5,1082.0700000000002
1674,0.3276865901306055,bajo,Campaña de nutrición y fidelización,F,18.0,Monterrey,medio,8,5700.93,1969.2,0.345417326646705,0.25,26,287,1.6,712.61625
273,0.3276406121841312,bajo,Campaña de nutrición y fidelización,M,50.0,Buenos Aires,medio,7,5776.83,4334.92,0.750397709470419,0.5714285714285714,0,286,1.75,825.2614285714286
445,0.32755365061969655,bajo,Campaña de nutrición y fidelización,M,32.0,CDMX,alto,5,2577.31,950.67,0.3688613321641556,0.2,3,273,1.25,515.462
2392,0.3274711315944442,bajo,Campaña de nutrición y fidelización,M,26.0,CDMX,alto,9,2935.58,673.97,0.22958665749187557,0.1111111111111111,2,302,1.8,326.17555555555555
2475,0.3274099532642325,bajo,Campaña de nutrición y fidelización,M,49.0,CDMX,alto,5,4885.17,3345.06,0.6847376856895461,0.6,2,293,1.25,977.034
2030,0.3273331782685007,bajo,Campaña de nutrición y fidelización,M,44.0,Lima,medio,6,4816.4800000000005,3020.59,0.6271364149752516,0.16666666666666666,4,308,1.2,802.7466666666668
1676,0.32732583361690903,bajo,Campaña de nutrición y fidelización,F,40.0,Buenos Aires,bajo,8,8219.68,5637.389999999999,0.6858405680026473,0.625,66,332,1.6,1027.46
1356,0.3271692798016195,bajo,Campaña de nutrición y fidelización,M,45.0,Monterrey,bajo,5,5546.5,3420.75,0.6167402866672677,0.6,5,274,1.0,1109.3
2188,0.32715901667171887,bajo,Campaña de nutrición y fidelización,M,29.0,Quito,bajo,6,5540.24,3284.9700000000003,0.5929291871832267,0.6666666666666666,1,283,1.2,923.3733333333333
2284,0.32703429614458435,bajo,Campaña de nutrición y fidelización,M,58.0,Quito,bajo,6,4485.21,2810.47,0.6266083416384071,0.3333333333333333,19,307,1.0,747.535
779,0.32700591674756285,bajo,Campaña de nutrición y fidelización,M,32.0,Lima,medio,10,4469.9,1299.74,0.2907760800017898,0.2,4,332,1.6666666666666667,446.98999999999995
1287,0.32683591599986805,bajo,Campaña de nutrición y fidelización,M,38.0,Monterrey,bajo,3,3278.02,1690.01,0.5155581723113343,0.6666666666666666,5,287,1.0,1092.6733333333334
1583,0.3267840363529775,bajo,Campaña de nutrición y fidelización,F,53.0,Santiago,bajo,4,8445.33,7218.09,0.8546841864083464,1.0,3,286,1.3333333333333333,2111.3325
1341,0.32677369333549544,bajo,Campaña de nutrición y fidelización,F,21.0,Monterrey,medio,7,5619.1,4198.05,0.7471036286949867,0.42857142857142855,0,295,1.4,802.7285714285714
1894,0.3265863394876136,bajo,Campaña de nutrición y fidelización,F,62.0,Bogotá,alto,4,2206.87,0.0,0.0,0.0,167,324,1.0,551.7175
2206,0.32653228254955147,bajo,Campaña de nutrición y fidelización,F,55.0,Lima,alto,5,3244.62,1856.95,0.5723166349218091,0.4,128,312,1.0,648.924
1355,0.3264097740000177,bajo,Campaña de nutrición y fidelización,M,57.0,Buenos Aires,medio,10,11601.38,7629.24,0.6576148699551261,0.3,3,319,1.1111111111111112,1160.1380000000001
2095,0.3263844041636813,bajo,Campaña de nutrición y fidelización,F,32.0,Santiago,medio,5,2212.06,503.03,0.22740341582054735,0.2,1,258,1.6666666666666667,442.412
499,0.3263403118859626,bajo,Campaña de nutrición y fidelización,F,39.0,Santiago,alto,7,4707.35,2007.92,0.426549969728191,0.14285714285714285,0,277,1.75,672.4785714285715
1064,0.32618324856972736,bajo,Campaña de nutrición y fidelización,F,59.0,Santiago,alto,5,5145.93,3208.18,0.6234402722151292,0.4,94,308,1.25,1029.1860000000001
53,0.32613373943739277,bajo,Campaña de nutrición y fidelización,F,27.0,Monterrey,medio,8,5243.16,3504.56,0.668406075725326,0.375,3,291,1.6,655.395
2429,0.32610553336193715,bajo,Campaña de nutrición y fidelización,F,58.0,Santiago,bajo,5,2370.72,0.0,0.0,0.0,90,319,1.0,474.14400000000006
1925,0.32603945405181456,bajo,Campaña de nutrición y fidelización,M,66.0,Quito,medio,7,4998.95,1207.26,0.24150271557026975,0.2857142857142857,0,273,1.75,714.1357142857142
1665,0.32597235114538703,bajo,Campaña de nutrición y fidelización,F,62.0,CDMX,bajo,6,6599.2,4286.929999999999,0.6496135895260031,0.5,5,289,1.2,1099.8666666666666
57,0.32577226080423416,bajo,Campaña de nutrición y fidelización,M,50.0,Lima,medio,4,4104.71,1298.61,0.3163707058476725,0.25,38,273,1.3333333333333333,1026.1774999999998
121,0.3257209150803071,bajo,Campaña de nutrición y fidelización,M,36.0,Santiago,medio,6,3904.98,1881.04,0.4817028512309922,0.3333333333333333,3,310,1.5,650.83
165,0.32558727786458586,bajo,Campaña de nutrición y fidelización,M,53.0,Buenos Aires,bajo,7,6289.08,2983.52,0.4743968911192098,0.14285714285714285,0,313,1.1666666666666667,898.4399999999999
2457,0.32548961822246514,bajo,Campaña de nutrición y fidelización,F,48.0,Santiago,medio,8,2994.43,677.96,0.22640702905060398,0.125,1,291,1.6,374.30375
1097,0.3254746225367193,bajo,Campaña de nutrición y fidelización,M,21.0,CDMX,bajo,6,4395.08,1833.17,0.4170959345449912,0.3333333333333333,12,297,1.5,732.5133333333333
543,0.32543373503160544,bajo,Campaña de nutrición y fidelización,F,45.0,Santiago,medio,4,3328.98,1722.63,0.5174648090406071,0.25,2,270,1.0,832.2450000000001
330,0.32541925816737505,bajo,Campaña de nutrición y fidelización,M,25.0,Buenos Aires,medio,4,3786.51,1856.12,0.49019281607601717,0.5,53,280,1.0,946.6275
603,0.32535814608431446,bajo,Campaña de nutrición y fidelización,M,39.0,Lima,medio,6,3732.77,1195.61,0.32030100970592884,0.16666666666666666,1,297,1.2,622.1283333333333
139,0.3253412663943155,bajo,Campaña de nutrición y fidelización,F,45.0,Quito,bajo,6,1917.72,0.0,0.0,0.0,2,276,1.5,319.62
1896,0.325313980710505,bajo,Campaña de nutrición y fidelización,F,22.0,Bogotá,medio,7,1962.17,1033.54,0.5267331576774693,0.14285714285714285,5,332,1.1666666666666667,280.31
1347,0.3252844924323731,bajo,Campaña de nutrición y fidelización,F,38.0,Bogotá,medio,7,5779.46,3432.8,0.5939655261910283,0.7142857142857143,4,309,1.4,825.6371428571429
346,0.3252615248634022,bajo,Campaña de nutrición y fidelización,F,67.0,Lima,medio,5,3156.3900000000003,1733.2800000000002,0.5491336621900336,0.4,4,301,1.25,631.278
1255,0.32519036719423045,bajo,Campaña de nutrición y fidelización,F,67.0,CDMX,medio,4,2475.72,1464.78,0.5916581842857835,0.5,1,297,1.3333333333333333,618.9300000000001
1744,0.3251263495931641,bajo,Campaña de nutrición y fidelización,F,25.0,Santiago,bajo,7,6069.55,4461.37,0.7350413127826609,0.7142857142857143,3,314,1.4,867.0785714285714
187,0.32510542829337163,bajo,Campaña de nutrición y fidelización,M,25.0,Santiago,bajo,5,4211.89,2481.91,0.5892627775179313,0.2,5,326,1.0,842.378
2366,0.32504958948889884,bajo,Campaña de nutrición y fidelización,F,29.0,Buenos Aires,medio,5,5321.97,4230.01,0.7948203390849629,0.8,5,280,1.0,1064.394
2005,0.325036575256505,bajo,Campaña de nutrición y fidelización,M,23.0,Monterrey,alto,3,2975.2000000000003,2548.66,0.8566348480774401,0.6666666666666666,83,300,1.0,991.7333333333335
1378,0.3249377165298416,bajo,Campaña de nutrición y fidelización,F,28.0,Monterrey,medio,5,8154.61,6589.57,0.8080791110794998,0.6,1,265,1.25,1630.922
1368,0.3248441622495071,bajo,Campaña de nutrición y fidelización,M,23.0,Bogotá,medio,4,2195.19,785.71,0.35792345992829777,0.25,1,299,1.0,548.7975
2349,0.324837922563616,bajo,Campaña de nutrición y fidelización,M,29.0,CDMX,bajo,5,4337.56,1928.72,0.44465552061527674,0.4,4,309,1.25,867.5120000000001
211,0.32476403273000654,bajo,Campaña de nutrición y fidelización,F,42.0,Monterrey,medio,5,4330.94,2728.38,0.6299740933838844,0.4,45,301,1.25,866.1880000000001
446,0.32476046384062274,bajo,Campaña de nutrición y fidelización,F,21.0,Buenos Aires,medio,6,6513.72,5244.38,0.8051282523657756,0.6666666666666666,9,309,1.2,1085.6200000000001
981,0.3246752476336324,bajo,Campaña de nutrición y fidelización,M,39.0,CDMX,bajo,8,4461.48,2999.83,0.6723845002106925,0.625,0,326,1.3333333333333333,557.685
1197,0.3246585503745283,bajo,Campaña de nutrición y fidelización,M,22.0,CDMX,medio,4,2381.7599999999998,621.2,0.2608155313717587,0.25,3,297,1.3333333333333333,595.4399999999999
154,0.32465656364903794,bajo,Campaña de nutrición y fidelización,F,54.0,Bogotá,bajo,7,5299.68,3191.74,0.6022514566917248,0.42857142857142855,5,330,1.1666666666666667,757.0971428571429
1261,0.3246384544529982,bajo,Campaña de nutrición y fidelización,F,35.0,Buenos Aires,bajo,5,5537.95,4861.09,0.8777778780956853,0.8,7,296,1.0,1107.59
619,0.32457818061455224,bajo,Campaña de nutrición y fidelización,F,53.0,Monterrey,medio,4,2992.1600000000003,1425.72,0.4764852146944013,0.25,2,277,1.3333333333333333,748.04
1793,0.3244756108970891,bajo,Campaña de nutrición y fidelización,F,28.0,Santiago,alto,7,3477.98,1197.0900000000001,0.3441911684368513,0.14285714285714285,48,315,1.1666666666666667,496.8542857142857
617,0.32420769834639285,bajo,Campaña de nutrición y fidelización,F,39.0,Quito,medio,6,4625.72,1562.9099999999999,0.33787388774071925,0.16666666666666666,0,300,1.0,770.9533333333334
1126,0.3241321365166029,bajo,Campaña de nutrición y fidelización,M,69.0,Monterrey,medio,8,7696.39,4657.61,0.605168137269551,0.375,2,324,1.3333333333333333,962.0487499999999
1394,0.32410769276298956,bajo,Campaña de nutrición y fidelización,M,57.0,Monterrey,medio,5,3779.94,3148.21,0.8328730085662736,0.2,1,267,1.6666666666666667,755.988
1662,0.3240821290176965,bajo,Campaña de nutrición y fidelización,F,21.0,Buenos Aires,bajo,7,7287.67,4496.71,0.6170298600238485,0.5714285714285714,3,280,1.4,1041.0957142857144
678,0.32385962998119666,bajo,Campaña de nutrición y fidelización,M,69.0,CDMX,bajo,7,10613.83,7833.85,0.7380794680148448,1.0,10,322,1.1666666666666667,1516.2614285714285
967,0.3238264168059709,bajo,Campaña de nutrición y fidelización,F,49.0,Quito,bajo,6,5162.12,3487.3599999999997,0.6755674025400417,0.5,1,306,1.2,860.3533333333334
536,0.3237658727248305,bajo,Campaña de nutrición y fidelización,M,38.0,Buenos Aires,medio,4,2361.92,791.99,0.3353161834439778,0.25,74,310,1.0,590.48
1519,0.32362480275902406,bajo,Campaña de nutrición y fidelización,M,21.0,Santiago,medio,4,2628.51,0.0,0.0,0.0,104,327,1.3333333333333333,657.1275
1627,0.3235631731234484,bajo,Campaña de nutrición y fidelización,F,26.0,CDMX,medio,7,4546.8,2220.51,0.48836764317761944,0.2857142857142857,30,313,1.4,649.5428571428572
1306,0.3234645139706539,bajo,Campaña de nutrición y fidelización,F,34.0,CDMX,bajo,6,4763.51,2591.98,0.5441323729770694,0.3333333333333333,60,304,1.5,793.9183333333334
1807,0.32345398390798996,bajo,Campaña de nutrición y fidelización,M,46.0,Monterrey,bajo,4,2452.8,326.11,0.13295417482061317,0.25,47,267,1.3333333333333333,613.2
2499,0.32343519844603064,bajo,Campaña de nutrición y fidelización,F,34.0,Lima,medio,7,9309.17,6645.49,0.7138649310303711,0.5714285714285714,3,330,1.1666666666666667,1329.8814285714286
1018,0.3233784483901474,bajo,Campaña de nutrición y fidelización,F,45.0,Buenos Aires,bajo,8,9030.71,5454.400000000001,0.6039835184608964,0.75,2,317,1.3333333333333333,1128.83875
181,0.3233491146523808,bajo,Campaña de nutrición y fidelización,F,57.0,Buenos Aires,medio,3,3404.4199999999996,2658.73,0.7809641583588395,0.6666666666666666,3,302,1.0,1134.8066666666666
2256,0.323205925642843,bajo,Campaña de nutrición y fidelización,M,61.0,Santiago,alto,7,3125.67,992.51,0.3175351204701712,0.14285714285714285,15,300,1.1666666666666667,446.5242857142857
42,0.32314112782657944,bajo,Campaña de nutrición y fidelización,F,58.0,Quito,medio,8,5475.78,3051.1000000000004,0.5571991570150737,0.25,1,289,1.6,684.4725
200,0.32314010857507813,bajo,Campaña de nutrición y fidelización,F,62.0,Santiago,alto,6,2167.44,1124.88,0.5189901450559186,0.16666666666666666,0,291,1.2,361.24
1122,0.32307213728302786,bajo,Campaña de nutrición y fidelización,F,20.0,Lima,alto,8,7902.92,5677.9,0.7184559631123686,0.375,24,320,1.3333333333333333,987.865
1068,0.3230525286340161,bajo,Campaña de nutrición y fidelización,F,27.0,Bogotá,alto,7,8468.3,6536.71,0.7719034516963263,0.7142857142857143,5,324,1.1666666666666667,1209.7571428571428
2262,0.3230030493570831,bajo,Campaña de nutrición y fidelización,M,47.0,Lima,medio,6,5708.39,1949.63,0.3415376314512498,0.3333333333333333,61,316,1.5,951.3983333333332
201,0.3230007844358581,bajo,Campaña de nutrición y fidelización,F,58.0,Santiago,alto,7,5942.83,3070.1800000000003,0.5166191864818613,0.42857142857142855,2,305,1.4,848.9757142857143
84,0.3228578491801183,bajo,Campaña de nutrición y fidelización,M,23.0,Lima,medio,6,7974.21,5455.97,0.6842019460234933,0.5,1,303,1.2,1329.035
1578,0.32274841832118506,bajo,Campaña de nutrición y fidelización,M,36.0,Quito,medio,7,4099.64,902.59,0.22016323384492295,0.14285714285714285,48,325,1.4,585.6628571428572
1873,0.3226960459908286,bajo,Campaña de nutrición y fidelización,F,45.0,CDMX,medio,7,3882.43,2022.23,0.5208670858199633,0.2857142857142857,5,319,1.4,554.6328571428571
1846,0.3226664839334499,bajo,Campaña de nutrición y fidelización,F,45.0,Buenos Aires,medio,9,11482.02,6824.81,0.5943910566259247,0.6666666666666666,5,319,1.2857142857142858,1275.78
2410,0.3225730613103751,bajo,Campaña de nutrición y fidelización,M,45.0,Buenos Aires,bajo,7,3760.07,2161.2400000000002,0.5747871715154239,0.2857142857142857,2,310,1.1666666666666667,537.1528571428572
2130,0.3224885933291486,bajo,Campaña de nutrición y fidelización,M,57.0,CDMX,medio,4,3567.86,2112.5299999999997,0.5921000263463252,0.75,60,327,1.0,891.965
18,0.32247858510107696,bajo,Campaña de nutrición y fidelización,M,28.0,Quito,bajo,4,4954.14,3482.84,0.7030160633328892,0.75,44,323,1.0,1238.535
264,0.3224622194609672,bajo,Campaña de nutrición y fidelización,F,54.0,Santiago,bajo,3,1087.37,516.7,0.4751832402953917,0.3333333333333333,4,310,1.0,362.45666666666665
1536,0.32241981329972935,bajo,Campaña de nutrición y fidelización,M,32.0,Quito,alto,10,9149.08,5754.639999999999,0.6289856466442527,0.4,4,323,2.0,914.908
1161,0.3223256473935906,bajo,Campaña de nutrición y fidelización,M,34.0,Buenos Aires,medio,4,3991.0,3085.73,0.7731721373089452,1.0,59,301,1.0,997.7500000000001
718,0.3223153129112073,bajo,Campaña de nutrición y fidelización,M,52.0,Quito,alto,5,6311.99,4181.33,0.6624424309924446,0.6,0,330,1.0,1262.398
663,0.32215037409604264,bajo,Campaña de nutrición y fidelización,F,31.0,Lima,medio,5,4543.32,3256.28,0.7167181708530327,0.4,0,308,1.25,908.664
1783,0.3220713229979498,bajo,Campaña de nutrición y fidelización,M,68.0,CDMX,medio,4,5259.469999999999,3817.7999999999993,0.7258906315655379,0.75,1,275,1.0,1314.8674999999998
2071,0.3219784461680506,bajo,Campaña de nutrición y fidelización,F,29.0,Lima,bajo,5,1454.66,483.55,0.3324144473622702,0.2,130,316,1.25,290.932
2275,0.3219537627106792,bajo,Campaña de nutrición y fidelización,M,45.0,Buenos Aires,medio,8,7603.13,4577.6900000000005,0.6020796698201926,0.5,0,318,1.6,950.39125
1924,0.32194397079704884,bajo,Campaña de nutrición y fidelización,F,26.0,Lima,medio,5,6520.889999999999,5053.389999999999,0.774954032348345,0.8,61,305,1.25,1304.1779999999999
256,0.32187750387320546,bajo,Campaña de nutrición y fidelización,F,32.0,CDMX,medio,6,3685.7200000000003,1452.39,0.3940586913818738,0.3333333333333333,4,288,1.0,614.2866666666666
1999,0.3218671275551348,bajo,Campaña de nutrición y fidelización,F,22.0,CDMX,bajo,9,8305.1,4751.83,0.5721580715463992,0.2222222222222222,1,322,1.8,922.7888888888889
27,0.32182960424226215,bajo,Campaña de nutrición y fidelización,M,64.0,Buenos Aires,alto,8,11897.380000000001,10545.320000000002,0.8863564919335182,0.5,0,318,1.6,1487.1725
266,0.3216672423196236,bajo,Campaña de nutrición y fidelización,M,43.0,Santiago,bajo,6,7462.599999999999,4886.6,0.6548119958191516,0.6666666666666666,29,327,1.0,1243.7666666666667
79,0.3215766756856633,bajo,Campaña de nutrición y fidelización,F,61.0,Buenos Aires,bajo,5,7558.400000000001,6354.97,0.8407824407281964,0.8,0,279,1.0,1511.68
466,0.3215035610764049,bajo,Campaña de nutrición y fidelización,F,47.0,Santiago,medio,3,2279.21,1069.02,0.46903093615770375,0.3333333333333333,1,304,1.0,759.7366666666667
1959,0.3214653927591128,bajo,Campaña de nutrición y fidelización,F,56.0,Bogotá,medio,7,6834.52,4958.43,0.7254979135330645,0.42857142857142855,4,321,1.4,976.3599999999999
490,0.32144489577726476,bajo,Campaña de nutrición y fidelización,F,24.0,Buenos Aires,bajo,9,8046.82,4710.14,0.5853417871904678,0.5555555555555556,3,301,1.2857142857142858,894.0911111111111
655,0.32143097042253255,bajo,Campaña de nutrición y fidelización,M,56.0,Santiago,alto,6,6326.32,3677.8500000000004,0.5813569342050355,0.3333333333333333,5,328,1.2,1054.3866666666665
406,0.32137898725774516,bajo,Campaña de nutrición y fidelización,M,20.0,CDMX,bajo,5,2164.82,533.26,0.246329948910302,0.2,1,289,1.6666666666666667,432.96400000000006
36,0.3212553626835345,bajo,Campaña de nutrición y fidelización,F,58.0,Quito,bajo,8,8704.69,6486.71,0.745197129363596,0.625,4,319,1.3333333333333333,1088.08625
1461,0.32125506898929757,bajo,Campaña de nutrición y fidelización,F,61.0,Buenos Aires,medio,8,6342.56,4199.71,0.6621474609621352,0.375,0,325,1.3333333333333333,792.82
2450,0.321187546384345,bajo,Campaña de nutrición y fidelización,F,18.0,CDMX,alto,6,6005.7699999999995,2843.25,0.4734197280282129,0.5,17,313,1.0,1000.9616666666667
939,0.32114841116644244,bajo,Campaña de nutrición y fidelización,M,25.0,Monterrey,medio,7,8233.56,6121.74,0.7435107049684462,0.42857142857142855,4,272,1.1666666666666667,1176.2228571428573
1505,0.32114536403794025,bajo,Campaña de nutrición y fidelización,F,51.0,CDMX,alto,4,3601.38,1596.67,0.4433494938051525,0.5,2,295,1.0,900.345
510,0.32109732205070274,bajo,Campaña de nutrición y fidelización,M,33.0,Lima,medio,5,4807.76,3096.63,0.6440899712132053,0.8,5,291,1.6666666666666667,961.552
1787,0.3210217124017196,bajo,Campaña de nutrición y fidelización,M,19.0,CDMX,alto,3,1182.98,0.0,0.0,0.0,0,299,1.0,394.32666666666665
2099,0.320881810968494,bajo,Campaña de nutrición y fidelización,M,25.0,CDMX,medio,5,1404.29,0.0,0.0,0.0,5,290,1.0,280.858
1734,0.3208636245049895,bajo,Campaña de nutrición y fidelización,M,28.0,CDMX,bajo,6,6311.28,3084.14,0.48867107781622743,0.5,4,303,1.2,1051.8799999999999
2125,0.3208235540504861,bajo,Campaña de nutrición y fidelización,M,62.0,Santiago,medio,3,5161.86,4154.07,0.8047622368681057,1.0,5,332,1.0,1720.62
1455,0.3207468703523211,bajo,Campaña de nutrición y fidelización,F,26.0,Monterrey,bajo,11,7964.12,4391.73,0.5514394559599805,0.2727272727272727,1,331,1.5714285714285714,724.0109090909092
845,0.3206375585689005,bajo,Campaña de nutrición y fidelización,F,28.0,Buenos Aires,medio,5,6643.74,4639.01,0.6982527913494508,0.6,5,270,1.25,1328.748
1972,0.3205524215135265,bajo,Campaña de nutrición y fidelización,F,34.0,Quito,medio,8,7319.77,4280.66,0.5848079926008604,0.375,2,330,1.6,914.9712499999999
489,0.32054224958002464,bajo,Campaña de nutrición y fidelización,F,21.0,Monterrey,bajo,4,5251.110000000001,4021.4700000000003,0.7658323668710044,0.75,3,295,1.3333333333333333,1312.7775000000001
73,0.32053137204995763,bajo,Campaña de nutrición y fidelización,F,43.0,CDMX,alto,8,6671.94,3878.45,0.581307685620674,0.375,2,325,1.3333333333333333,833.9925
1694,0.32044982862765103,bajo,Campaña de nutrición y fidelización,F,52.0,Buenos Aires,bajo,5,1789.2,834.39,0.4663480885311871,0.4,29,304,1.0,357.84000000000003
1556,0.3204016736974098,bajo,Campaña de nutrición y fidelización,F,42.0,Lima,medio,6,5972.3,3874.06,0.6486713661403479,0.8333333333333334,0,291,1.5,995.3833333333332
1471,0.320352754501654,bajo,Campaña de nutrición y fidelización,F,39.0,CDMX,medio,7,4360.53,1762.75,0.40425131807372044,0.2857142857142857,2,315,1.4,622.9328571428571
1381,0.3203298512118854,bajo,Campaña de nutrición y fidelización,M,25.0,Lima,medio,6,2864.78,916.3100000000001,0.319853531510273,0.16666666666666666,0,296,1.2,477.4633333333333
954,0.32016534891646264,bajo,Campaña de nutrición y fidelización,M,67.0,CDMX,bajo,6,4203.87,1237.61,0.29439778109218406,0.16666666666666666,24,314,1.5,700.645
1843,0.3200822525675755,bajo,Campaña de nutrición y fidelización,M,49.0,Quito,bajo,3,366.90999999999997,0.0,0.0,0.0,2,322,1.0,122.30333333333333
2403,0.3199771201570957,bajo,Campaña de nutrición y fidelización,F,57.0,Lima,medio,6,6511.46,4595.610000000001,0.7057725917075434,0.5,3,304,1.5,1085.2433333333333
292,0.31996802721811146,bajo,Campaña de nutrición y fidelización,F,40.0,Bogotá,alto,6,7705.61,5844.07,0.758417568498795,0.3333333333333333,4,318,1.2,1284.2683333333332
1501,0.3199001148847568,bajo,Campaña de nutrición y fidelización,F,52.0,Buenos Aires,medio,8,3870.6,1221.08,0.3154756368521676,0.25,0,300,1.3333333333333333,483.82500000000005
2104,0.31989720148846945,bajo,Campaña de nutrición y fidelización,M,52.0,Lima,bajo,9,11930.560000000001,7505.65,0.6291112906686692,0.5555555555555556,1,331,1.5,1325.617777777778
2027,0.31988337017995516,bajo,Campaña de nutrición y fidelización,F,34.0,Buenos Aires,medio,9,6648.85,2724.6,0.40978515081555456,0.3333333333333333,0,305,1.125,738.7611111111112
2358,0.31975993415536486,bajo,Campaña de nutrición y fidelización,F,18.0,Quito,alto,6,5265.43,2660.76,0.5053262506575912,0.3333333333333333,3,311,1.2,877.5716666666667
436,0.31961455252400817,bajo,Campaña de nutrición y fidelización,M,40.0,Quito,alto,6,4745.49,2189.1400000000003,0.46130958025409396,0.3333333333333333,64,319,1.2,790.915
688,0.3195772109321079,bajo,Campaña de nutrición y fidelización,F,39.0,CDMX,alto,7,6678.29,4528.16,0.6780418340623123,0.2857142857142857,4,316,1.1666666666666667,954.0414285714287
257,0.3195434786811391,bajo,Campaña de nutrición y fidelización,F,23.0,Lima,medio,6,5614.64,2738.16,0.4876822022427083,0.16666666666666666,4,272,1.0,935.7733333333332
958,0.31951650929633224,bajo,Campaña de nutrición y fidelización,F,29.0,CDMX,medio,3,3179.83,1023.1500000000001,0.32176248415795816,0.6666666666666666,69,289,1.0,1059.9433333333334
1930,0.31947181353963194,bajo,Campaña de nutrición y fidelización,F,34.0,Bogotá,alto,5,6189.72,5188.28,0.8382091597035083,1.0,5,320,1.0,1237.944
1573,0.3194689132329922,bajo,Campaña de nutrición y fidelización,M,37.0,CDMX,bajo,6,4489.16,2853.9300000000003,0.6357380890857087,0.5,1,326,1.2,748.1933333333333
52,0.319438588529942,bajo,Campaña de nutrición y fidelización,M,50.0,CDMX,medio,9,4662.85,1141.81,0.2448738432503726,0.2222222222222222,0,328,1.5,518.0944444444444
1010,0.3192974662219277,bajo,Campaña de nutrición y fidelización,M,61.0,Monterrey,alto,8,5359.6900000000005,2097.37,0.3913230056215937,0.25,2,304,1.3333333333333333,669.9612500000001
394,0.3192749180278466,bajo,Campaña de nutrición y fidelización,M,61.0,Monterrey,alto,7,4571.72,2717.55,0.5944261678318007,0.5714285714285714,1,300,1.75,653.1028571428571
853,0.3192237395411981,bajo,Campaña de nutrición y fidelización,F,35.0,Bogotá,medio,7,2316.26,237.84,0.10268277309110375,0.14285714285714285,74,313,1.75,330.89428571428573
2219,0.31916224046891095,bajo,Campaña de nutrición y fidelización,M,18.0,CDMX,medio,5,4730.23,2440.8,0.5160002790561982,0.4,24,325,1.0,946.0459999999999
326,0.3191286820084718,bajo,Campaña de nutrición y fidelización,M,57.0,Monterrey,alto,9,13081.28,9658.17,0.738319950341251,0.4444444444444444,1,314,1.5,1453.4755555555557
1313,0.3190649694188977,bajo,Campaña de nutrición y fidelización,F,27.0,CDMX,medio,4,1457.71,0.0,0.0,0.0,77,318,1.0,364.4275
1413,0.3190392118373133,bajo,Campaña de nutrición y fidelización,F,18.0,Quito,medio,7,5261.03,1932.67,0.367355821958818,0.14285714285714285,5,321,1.1666666666666667,751.5757142857143
2153,0.3189927050777206,bajo,Campaña de nutrición y fidelización,F,34.0,CDMX,alto,5,3243.05,1980.92,0.6108200613619895,0.2,3,294,1.25,648.61
1992,0.3189647845702911,bajo,Campaña de nutrición y fidelización,F,62.0,CDMX,bajo,7,10541.56,9183.72,0.8711917401219553,0.7142857142857143,5,314,1.1666666666666667,1505.9371428571428
135,0.31890314255571783,bajo,Campaña de nutrición y fidelización,F,54.0,Lima,medio,5,4210.9,2357.63,0.5598874349901447,0.6,25,305,1.25,842.18
1280,0.318882010000071,bajo,Campaña de nutrición y fidelización,M,43.0,Quito,medio,7,4264.26,3204.54,0.7514879486710472,0.5714285714285714,0,324,1.4,609.1800000000001
1050,0.3186257367439853,bajo,Campaña de nutrición y fidelización,F,64.0,Santiago,medio,4,1568.62,0.0,0.0,0.0,36,278,1.3333333333333333,392.155
598,0.31861093825399567,bajo,Campaña de nutrición y fidelización,F,25.0,Buenos Aires,medio,5,7752.59,6232.12,0.8038758660009107,0.8,106,316,1.25,1550.518
153,0.31854620506233666,bajo,Campaña de nutrición y fidelización,F,37.0,CDMX,alto,5,3616.9900000000002,2036.06,0.5629155734464292,0.4,61,331,1.6666666666666667,723.3979999999999
